uri,cid,text,created_at,reply_count,repost_count,like_count,indexed_at,author_handle,author_display_name,author_did
atdidplco62y53wm4wbjqpt6d2q4zq2wappbskyfeedpost3lfxeevwl222m,bafyreie3rw5apcesd4s7opsgpm2dpcjrha5ya2xrmqhkyjyuwcjn7xi7ka,pix nada governo federalo banco central administra pix taxas juros governo investidor,20250117T175314880Z,0,0,0,20250117T175315154Z,pajobabskysocial,,didplco62y53wm4wbjqpt6d2q4zq2w
atdidplctjzx65rgov5io7e6262kmstkappbskyfeedpost3lfx4mgmpfc2d,bafyreihqaqajusfqrfrnhgvqd24xzk276yjykd6qea2qsmvzmrsrf6if74,vi tik tok dois video eram pra desmintir fake news pix sendo Banco Central Gov Federal simplesmente ridículo videos humor 2014,20250117T153417330Z,1,0,1,20250117T153418949Z,s2caldodecanabskysocial,Bicho,didplctjzx65rgov5io7e6262kmstk
atdidplcrjhy6wbal2fzlkgk5gimzxlpappbskyfeedpost3lfx45hdoac2r,bafyreidapyu3frp7pstqnqzevemuako4x5vivpo7ynzukqyvir3iylb7bu,última quarta 151 Banco Central resolveu esclarecer polêmicas novas regras Pix além soltou suposta indireta deputado Nikolas Ferreira chamandoo “vacilão fake” 😱 ivanpostoucom20250117b,20250117T152554765Z,0,0,0,20250117T152600061Z,ivanfaloubskysocial,,didplcrjhy6wbal2fzlkgk5gimzxlp
atdidplc3i5na5e3pgnurp2wxchki3bdappbskyfeedpost3lfwq3aagmh2a,bafyreiccoyj34vczjhgiu5q7zetgemlvxzldrvvxvuu6cbfufgprraubie,Pix serviço pagamento instantâneo desenvolvido Banco Central BC criado alternativa transferência dinheiro paraibabusinesscombrpixentenda,20250117T114954Z,0,0,0,20250117T114955348Z,paraibabusinessbskysocial,,didplc3i5na5e3pgnurp2wxchki3bd
atdidplc3i5na5e3pgnurp2wxchki3bdappbskyfeedpost3lfwq37evth27,bafyreiccoyj34vczjhgiu5q7zetgemlvxzldrvvxvuu6cbfufgprraubie,Pix serviço pagamento instantâneo desenvolvido Banco Central BC criado alternativa transferência dinheiro paraibabusinesscombrpixentenda,20250117T114954Z,0,0,0,20250117T114954457Z,paraibabusinessbskysocial,,didplc3i5na5e3pgnurp2wxchki3bd
atdidplcwx7vbeyhzjh3q546ajdxjolwappbskyfeedpost3lfwm6mhm3k2r,bafyreihyzpjtv4s4ckxugyidtcn4jnzrneuhisz4nl366qikffijnk3bnq,Vacilão fake” indireta Banco Central Nikolas Ferreira vídeo Pix wwwdiariodocentrodomundocombrvacilaodaf,20250117T104013823Z,0,3,23,20250117T104017048Z,dcmonlinebskysocial,Diário Centro Mundo,didplcwx7vbeyhzjh3q546ajdxjolw
atdidplcwop52jwww3p4uhqgb6wvtmiiappbskyfeedpost3lfvpbnc3e22y,bafyreigvpuj6pp4xxclxvs5l5kcrejuvjiziu45yr7nlwtmees4juhckwe,Medida Provisória nº 1288 1612025 Dispõe medidas ampliar garantir efetividade sigilo incidência preço superior valor encargo adicional pagamentos realizados meio arranjo Pagamentos Instantâneos Pix instituído Banco Central Brasil,20250117T020256838Z,0,0,0,20250117T020257349Z,fatosatualizadosbskysocial,Bozofacistas pânico🧢,didplcwop52jwww3p4uhqgb6wvtmii
atdidplcoq2nrb2dj3btventupecedasappbskyfeedpost3lfvkokwtnc2n,bafyreib2cmunkjfibolyrcunlojmmoh7zwdz4thtstowpj5zlwq3lotgta,chute daria Banco Central editar portaria demandando bancos orientarem clientes regras PIX acessassem app realizar movimentação,20250117T004041873Z,0,0,0,20250117T004045947Z,mperseubskysocial,Perseu Pai Sofia Estela,didplcoq2nrb2dj3btventupecedas
atdidplc7gtrrwh35kuzrdejuyfayhh5appbskyfeedpost3lfvhrgo2uc2v,bafyreiecnr2ysg3erhow2vsepzw46ad2rp7vwy5syyjnqxumyrewqb5nse,vi vídeo Banco Central Pix deus,20250116T234836829Z,0,0,0,20250116T234837248Z,valternascobskysocial,Valter Nascimento,didplc7gtrrwh35kuzrdejuyfayhh5
atdidplc2sp7f2rkr6kvnfdasbu25fmrappbskyfeedpost3lfuuqi6hrk2p,bafyreicbd7oquhx7g6sfligrosjhcl6hkgdv6jftucp4sbryyjpzlnmahy,↔️ PIX PROTEGIDO Editada Medida Provisória proíbe práticas abusivas pagamentos via Pix garantindo consumidores sejam cobrados mais discriminados Pix tratamento pagamentos dinheiro sendo considerado vista encargos diferenças preço,20250116T180803763Z,5,28,165,20250116T180805955Z,camarotedacpibskysocial,Camarote República,didplc2sp7f2rkr6kvnfdasbu25fmr
atdidplcbohrujrliibpswogqiawhjq4appbskyfeedpost3lfuukfjgoc2o,bafyreia5z4cygofxtlbm424as65nsugqe2h6xw6np4t7jhrvqo7r5oysti,DAVI BRITO FRANÇA WEBTV REVOLTADA BANCO CENTRAL IRONIZA FAKE PIX HARMONIZAÇÃO MATTEUS wwwyoutubecomwatchvpWET fofoca noticias,20250116T180439653Z,0,0,0,20250116T180443652Z,fgndesigneroficialbskysocial,Fagner Carvalho,didplcbohrujrliibpswogqiawhjq4
atdidplcer66hpvcxukljqymcsnfdnbgappbskyfeedpost3lfuuernsyc2z,bafyreicfw2gbsjyyz7h7ak5etbqzfd6iwcqdlfk7xf4ildsmcqfy6xwfxi,DAVI BRITO FRANÇA WEBTV REVOLTADA BANCO CENTRAL IRONIZA FAKE PIX HARMONIZAÇÃO MATTEUS wwwyoutubecomwatchvpWET fofoca noticias,20250116T180131053Z,0,0,0,20250116T180136254Z,filhoscanalbskysocial,Filhos Canal,didplcer66hpvcxukljqymcsnfdnbg
atdidplcja2npvjyovvdmg7gmixov76dappbskyfeedpost3lfutr2sits2a,bafyreihtykdl2mi5c52uwwz3wafzv54f475czpvx2qv4e3eyj26lzkce7y,versão acelerada pra caber aqui Descendo pra BC Banco Central PIX taxas,20250116T175029553Z,0,0,1,20250116T175031759Z,galovascobskysocial,Galo Vasco,didplcja2npvjyovvdmg7gmixov76d
