uri,cid,text,created_at,reply_count,repost_count,like_count,indexed_at,author_handle,author_display_name,author_did
atdidplccxhsgi4jlswyuxhoxi7cap37appbskyfeedpost3lgbldq6s6223,bafyreigont5yd7wyno3eaabmjpmuy5zyp2qkqlonsjoehzkxdzsunc74di,tenho culpa você sabe ler preguiça ler entendeu PIX fora fiscalização fisco real motivo celeuma,20250121T192428881Z,1,0,0,20250121T192430961Z,paulofalcao2222bskysocial,,didplccxhsgi4jlswyuxhoxi7cap37
atdidplcv35dxkehisvrwiasqhswyytvappbskyfeedpost3lgb5z2ez3s2g,bafyreicavispiwpyluvt6vxga2mubbdb4gvk4bcdzzqjnnacmm2xc33oly,Senador tomem providências Querem impedir fiscalização Pix conta escândalos emendas Pix planejado podemos ficar braços cruzados quadrilha fique solta atrapalhando trabalho polícia federal,20250121T152551827Z,0,0,0,20250121T152553147Z,vinicolusbskysocial,🇧🇷Ventturah,didplcv35dxkehisvrwiasqhswyytv
atdidplcuklqncf7mg6b4wkuicvkcmkxappbskyfeedpost3lg7md5svlc2f,bafyreiajn3elw3vm7honvmthyahh2nolmrpd362txxtalgjohovf4gc75u,Crise Pix derrubou fiscalização fintechs suspeitas PF Receita investigam abertura instituições financeiras digitais uso organizações criminosas www1folhauolcombrcolunaspain,20250121T003643877Z,2,21,95,20250121T003645553Z,gfelittibskysocial,Guilherme Felitti,didplcuklqncf7mg6b4wkuicvkcmkx
atdidplckbfqlfpug362m3neuhyograqappbskyfeedpost3lg7km4ghhs2s,bafyreiehxmjy7coatmjohjgigzupd3mew3ihauheo2uykhchaiqnmuvfia,Desculpa Folha acho manchete ficaria melhor assim Campanha bolsonarista Pix derrubou fiscalização fintechs suspeitas,20250121T000556931Z,0,1,2,20250121T000600858Z,lucas12812098bskysocial,,didplckbfqlfpug362m3neuhyograq
atdidplcaduoxavv4nlceto54tgu3fjrappbskyfeedpost3lg7ikrabxd23,bafyreid5w2zgbzen2htrvroe2vhpqnf35g52d24lyye2ddlgov3liq246e,Painel SA Crise Pix derrubou fiscalização fintechs suspeitas,20250120T2029190300,3,4,7,20250120T232924173Z,folhacom,Folha SPaulo,didplcaduoxavv4nlceto54tgu3fjr
atdidplcy545canthvu4hk5bg4jdwh2tappbskyfeedpost3lg7ilya4la2p,bafyreigzhqe3hrqnounwy6m6muiq5i277paxyxqt52nulhywgcyev2fjfi,Notícia folhacom Painel SA Crise Pix derrubou fiscalização fintechs suspeitas Link paywall ⬇️,20250120T2029190300,2,2,6,20250120T233005150Z,nopaywallbskysocial,Notícias Paywall,didplcy545canthvu4hk5bg4jdwh2t
atdidplcwzy7lpokrxgsasjou6us5722appbskyfeedpost3lg7aodoufp27,bafyreig2roefxkpfbfnmwhaay6ul5dh4gpohl76u6xejdqzpkpehm4ez4u,🔄💸 DIA CRISE revogação fiscalização Pix governo busca recuperar desgaste interno externo causado medida deputada Erika Hilton fez governo mobilizar às 21h sábado 📰 Confira detalhes,20250120T210813468Z,0,10,98,20250120T210814855Z,ocolunistabskysocial,Cleber Lourenço,didplcwzy7lpokrxgsasjou6us5722
atdidplc6encnk23wvdzceex6anaoa7kappbskyfeedpost3lg7676fz622q,bafyreihwcsod3btym4wtdnjhmizopfzqsckzwoqvth6kjsrjsg4sddywoq,verdadeira chuva Pix Perceberam porquê revolta fiscalização movimentações financeiras acima cinco mil reais feitas via Pix,20250120T202357903Z,0,5,16,20250120T202358661Z,marcelosantosmgbskysocial,🚩Marcelo Santos,didplc6encnk23wvdzceex6anaoa7k
atdidplchl5qwbghniwqup3j6r7xwekzappbskyfeedpost3lg6l2h2atc27,bafyreigshbnj2aej7l7ollpsq4vgul24qpxf3cckmcx5t4ckbuu45cjeuu,📰 Lula ministros portaria passar Casa Civil Declaração dada primeira reunião ministerial ano encontro ocorre onda notícias falsas torno fiscalização transações via Pix,20250120T144118089Z,0,0,5,20250120T144120949Z,correiocbbskysocial,Correio Braziliense,didplchl5qwbghniwqup3j6r7xwekz
atdidplcny3ypck5qbk75bwqirgjgicoappbskyfeedpost3lg6ituteps25,bafyreib7embpmwdspaarbrvn3bg6t5z6dt45xctlq2ymdwzr7e3kgnvqpq,Boa Lula Lula dá bronca Receita proíbe ministros portaria crie confusão governo Advertência presidente vem crise envolveu instrução normativa Receita Pix fiscalização transações financeiras wwwbrasil247comeconomianen,20250120T140150179Z,0,0,3,20250120T140155149Z,marcos2075bskysocial,Marcos2075,didplcny3ypck5qbk75bwqirgjgico
